"","system.index","index","latitude","longitude","ratio",".geo"
"1012","0000000000000000097d",1685,67.18397934,59.03637311,0.295454545,"{""type"":""Point"",""coordinates"":[59.036370956420924,67.1839779738625]}"
"1013","00000000000000000962",1658,68.6088593,35.30021598,0.295454545,"{""type"":""Point"",""coordinates"":[35.30021486174319,68.60886141998586]}"
"1014","0000000000000000095a",1650,69.14187816,30.00627367,0.295454545,"{""type"":""Point"",""coordinates"":[30.006271990869067,69.1418800644095]}"
"1015","00000000000000000971",1673,67.29074684,38.4275502,0.295454545,"{""type"":""Point"",""coordinates"":[38.427551876364824,67.2907466894862]}"
"1016","0000000000000000097b",1683,66.41041625,52.69891825,0.295454545,"{""type"":""Point"",""coordinates"":[52.698918175221515,66.41041758221176]}"
"1017","00000000000000000978",1680,67.12704905,53.41888197,0.295454545,"{""type"":""Point"",""coordinates"":[53.418880172209825,67.12704863071315]}"
"1018","00000000000000000975",1677,67.20319338,40.12538291,0.295454545,"{""type"":""Point"",""coordinates"":[40.12538135707066,67.20319224030179]}"
"1019","00000000000000000963",1659,68.12384579,34.96454258,0.295454545,"{""type"":""Point"",""coordinates"":[34.9645426526419,68.12384499840255]}"
"1020","00000000000000000964",1660,68.20775863,35.39943692,0.295454545,"{""type"":""Point"",""coordinates"":[35.39943877838447,68.20776082112735]}"
"1021","00000000000000000979",1681,66.46413729,52.15385407,0.295454545,"{""type"":""Point"",""coordinates"":[52.1538554988525,66.46413637260262]}"
"1022","00000000000000000968",1664,68.24742782,37.48454265,0.295454545,"{""type"":""Point"",""coordinates"":[37.48454118558209,68.24742898409879]}"
"1023","00000000000000000970",1672,67.67498612,38.87234177,0.295454545,"{""type"":""Point"",""coordinates"":[38.872342747344995,67.67498742726163]}"
"1024","00000000000000000960",1656,68.65435379,34.38134953,0.295454545,"{""type"":""Point"",""coordinates"":[34.38135020316487,68.65435316893311]}"
"1025","0000000000000000095b",1651,69.50094656,30.76824662,0.295454545,"{""type"":""Point"",""coordinates"":[30.768247637982956,69.50094471763718]}"
"1026","00000000000000000059",1813,69.851291,66.8824286,2.266666667,"{""type"":""Point"",""coordinates"":[66.88242680602215,69.85129182830538]}"
