"","system.index","index","latitude","longitude","ratio",".geo"
"183","000000000000000008dc",1524,48.20658068,-122.624754,1.106418615,"{""type"":""Point"",""coordinates"":[-122.62475279583734,48.206578982523254]}"
"184","000000000000000008dd",1525,48.20658068,-122.624754,1.092449092,"{""type"":""Point"",""coordinates"":[-122.62475279583734,48.206578982523254]}"
"185","000000000000000008c6",1502,44.20517707,-122.1284473,34.75860851,"{""type"":""Point"",""coordinates"":[-122.12844593038672,44.20517789760727]}"
"186","000000000000000008c7",1503,44.20517707,-122.1284473,63.6426869,"{""type"":""Point"",""coordinates"":[-122.12844593038672,44.20517789760727]}"
"187","000000000000000008c8",1504,44.20517707,-122.1284473,5.553753232,"{""type"":""Point"",""coordinates"":[-122.12844593038672,44.20517789760727]}"
"188","00000000000000000875",1421,31.477145,-81.245492,1.795774648,"{""type"":""Point"",""coordinates"":[-81.24549005894193,31.477146605257673]}"
"189","0000000000000000025c",2328,52.34722919,106.5825211,4.25,"{""type"":""Point"",""coordinates"":[106.58252140012043,52.34722887513624]}"
"190","00000000000000000543",603,43.54,87.18,7.560236511,"{""type"":""Point"",""coordinates"":[87.18000063254776,43.54000041616159]}"
"191","00000000000000000709",1057,43.54,87.18,7.6,"{""type"":""Point"",""coordinates"":[87.18000063254776,43.54000041616159]}"
"192","00000000000000000561",633,43.47,87.17,1.731970803,"{""type"":""Point"",""coordinates"":[87.16999886888487,43.47000144782459]}"
"193","00000000000000000727",1087,43.47,87.17,1.7,"{""type"":""Point"",""coordinates"":[87.16999886888487,43.47000144782459]}"
"194","00000000000000000876",1422,33.308187,-79.16981,1.956862745,"{""type"":""Point"",""coordinates"":[-79.16980973227024,33.30818727083415]}"
"195","000000000000000002b8",2420,51.46954429,89.78233711,6.473684211,"{""type"":""Point"",""coordinates"":[89.78233646643983,51.46954401478648]}"
"196","00000000000000000558",624,43.45,84.42,4.47239819,"{""type"":""Point"",""coordinates"":[84.41999990360793,43.449997920498845]}"
"197","0000000000000000071e",1078,43.45,84.42,4.5,"{""type"":""Point"",""coordinates"":[84.41999990360793,43.449997920498845]}"
"198","00000000000000000457",367,29.5,103.3333333,5.096579477,"{""type"":""Point"",""coordinates"":[103.33333499011233,29.49999903456399]}"
"199","000000000000000004ec",516,43.38,83.16,6.516399163,"{""type"":""Point"",""coordinates"":[83.16000063713786,43.37999895216184]}"
"200","000000000000000006b2",970,43.38,83.16,6.5,"{""type"":""Point"",""coordinates"":[83.16000063713786,43.37999895216184]}"
"201","000000000000000001f8",2228,51.00155107,85.49230097,3.5,"{""type"":""Point"",""coordinates"":[85.49230222943534,51.001552441025225]}"
"202","000000000000000001f9",2229,50.89381197,87.75230337,3.5,"{""type"":""Point"",""coordinates"":[87.75230395725227,50.893811641371876]}"
