"","system.index","index","latitude","longitude","ratio",".geo"
"139","00000000000000000219",1634,36.72,102.38,0.858955667,"{""type"":""Point"",""coordinates"":[102.38000148039087,36.72000155536247]}"
"140","00000000000000000580",203,36.72,102.38,0.858955667,"{""type"":""Point"",""coordinates"":[102.38000148039087,36.72000155536247]}"
"141","00000000000000000662",429,49.56432344,86.09882972,1.352,"{""type"":""Point"",""coordinates"":[86.09882915472505,49.56432174408487]}"
"142","00000000000000000234",1661,38.06,100.24,0.798590131,"{""type"":""Point"",""coordinates"":[100.23999862102323,38.060001553832436]}"
"143","0000000000000000059b",230,38.06,100.24,0.798590131,"{""type"":""Point"",""coordinates"":[100.23999862102323,38.060001553832436]}"
"144","00000000000000000661",428,49.62617529,85.28022263,1.352,"{""type"":""Point"",""coordinates"":[85.2802229242324,49.62617393479723]}"
"145","00000000000000000224",1645,32.9,100.92,1.282534192,"{""type"":""Point"",""coordinates"":[100.91999815437057,32.900001160401715]}"
"146","0000000000000000058b",214,32.9,100.92,1.282534192,"{""type"":""Point"",""coordinates"":[100.91999815437057,32.900001160401715]}"
"147","00000000000000000238",1665,33.04,96.85,1.076499511,"{""type"":""Point"",""coordinates"":[96.84999825884839,33.039999097075714]}"
"148","0000000000000000059f",234,33.04,96.85,1.076499511,"{""type"":""Point"",""coordinates"":[96.84999825884839,33.039999097075714]}"
"149","00000000000000000230",1657,35.23,101.85,1.067746752,"{""type"":""Point"",""coordinates"":[101.85000164738041,35.23000185655564]}"
"150","00000000000000000597",226,35.23,101.85,1.067746752,"{""type"":""Point"",""coordinates"":[101.85000164738041,35.23000185655564]}"
"151","00000000000000000235",1662,33.04,96.86,0.846888519,"{""type"":""Point"",""coordinates"":[96.86000002251124,33.039999097075714]}"
"152","0000000000000000059c",231,33.04,96.86,0.846888519,"{""type"":""Point"",""coordinates"":[96.86000002251124,33.039999097075714]}"
